HouseID,Step,Recommendation
2000941,2562,1
2000941,2563,1
2000941,2564,1
2000941,2565,1
2000941,2566,1
2000941,2567,1
2000941,2568,1
2000941,2569,1
2000941,2570,1
2000941,2571,1
2000941,2572,1
2000941,2573,1
2000941,2574,1
2000941,2575,1
2000941,2576,1
2000941,2577,1
2000941,2578,1
2000941,2579,1
2000941,2580,1
2000941,2581,1
2000941,2582,1
2000941,2583,1
2000941,2584,1
2000941,2585,1
2000941,2586,1
2000941,2587,1
2000941,2588,1
2000941,2589,1
2000941,2590,1
2000941,2591,1
2000941,2592,1
2000941,2593,1
2000941,2594,1
2000941,2595,1
2000941,2596,1
2000941,2597,1
2000941,2598,1
2000941,2599,1
2000941,2600,1
2000941,2601,1
2000941,2602,1
2000941,2603,1
2000941,2604,1
2000941,2605,1
2000941,2606,1
2000941,2607,1
2000941,2608,1
2000941,2609,1
2000941,2610,1
2000941,2611,1
2000941,2612,1
2000941,2613,1
2000941,2614,1
2000941,2615,1
2000941,2616,1
2000941,2617,1
2000941,2618,1
2000941,2619,1
2000941,2620,1
2000941,2621,1
2000941,2622,1
2000941,2623,1
2000941,2624,1
2000941,2625,1
2000941,2626,1
2000941,2627,1
2000941,2628,1
2000941,2629,1
2000941,2630,1
2000941,2631,1
2000941,2632,1
2000941,2633,1
2000941,2634,1
2000941,2635,1
2000941,2636,1
2000941,2637,1
2000941,2638,1
2000941,2639,1
2000941,2640,1
2000941,2641,1
2000941,2642,1
2000941,2643,1
2000941,2644,1
2000941,2645,1
2000941,2646,1
2000941,2647,1
2000941,2648,1
2000941,2649,1
2000941,2650,1
2000941,2651,1
2000941,2652,1
2000941,2653,1
2000941,2654,1
2000941,2655,1
2000941,2656,1
2000941,2657,1
2000941,2658,1
2000941,2659,1
2000941,2660,1
2000941,2661,1
2000941,2662,1
2000941,2663,1
2000941,2664,1
2000941,2665,1
2000941,2666,1
2000941,2667,1
2000941,2668,1
2000941,2669,1
2000941,2670,1
2000941,2671,1
2000941,2672,1
2000941,2673,1
2000941,2674,1
2000941,2675,1
2000941,2676,1
2000941,2677,1
2000941,2678,1
2000941,2679,1
2000941,2680,1
2000941,2681,1
2000941,2682,1
2000941,2683,1
2000941,2684,1
2000941,2685,1
2000941,2686,1
2000941,2687,1
2000941,2688,1
2000941,2689,1
2000941,2690,1
2000941,2691,1
2000941,2692,1
2000941,2693,1
2000941,2694,1
2000941,2695,1
2000941,2696,1
2000941,2697,1
2000941,2698,1
2000941,2699,1
2000941,2700,1
2000941,2701,1
2000941,2702,1
2000941,2703,1
2000941,2704,1
2000941,2705,1
2000941,2706,1
2000941,2707,1
2000941,2708,1
2000941,2709,1
2000941,2710,1
2000941,2711,1
2000941,2712,1
2000941,2713,1
2000941,2714,1
2000941,2715,1
2000941,2716,1
2000941,2717,1
2000941,2718,1
2000941,2719,1
2000941,2720,1
2000941,2721,1
2000941,2722,1
2000941,2723,1
2000941,2724,1
2000941,2725,1
2000941,2726,1
2000941,2727,1
2000941,2728,1
2000941,2729,1
2000941,2730,1
2000941,2731,1
2000941,2732,1
2000941,2733,1
2000941,2734,1
2000941,2735,1
2000941,2736,1
2000941,2737,1
2000941,2738,1
2000941,2739,1
2000941,2740,1
2000941,2741,1
2000941,2742,1
2000941,2743,1
2000941,2744,1
2000941,2745,1
2000941,2746,1
2000941,2747,1
2000941,2748,1
2000941,2749,1
2000941,2750,1
2000941,2751,1
2000941,2752,1
2000941,2753,1
2000941,2754,1
2000941,2755,1
2000941,2756,1
2000941,2757,1
2000941,2758,1
2000941,2759,1
2000941,2760,1
2000941,2761,1
2000941,2762,1
2000941,2763,1
2000941,2764,1
2000941,2765,1
2000941,2766,1
2000941,2767,1
2000941,2768,1
2000941,2769,1
2000941,2770,1
2000941,2771,1
2000941,2772,1
2000941,2773,1
2000941,2774,1
2000941,2775,1
2000941,2776,1
2000941,2777,1
2000941,2778,1
2000941,2779,1
2000941,2780,1
2000941,2781,1
2000941,2782,1
2000941,2783,1
2000941,2784,1
2000941,2785,1
2000941,2786,1
2000941,2787,1
2000941,2788,1
2000941,2789,1
2000941,2790,1
2000941,2791,1
2000941,2792,1
2000941,2793,1
2000941,2794,1
2000941,2795,1
2000941,2796,1
2000941,2797,1
2000941,2798,1
2000941,2799,1
2000941,2800,1
2000941,2801,1
2000941,2802,1
2000941,2803,1
2000941,2804,1
2000941,2805,1
2000941,2806,1
2000941,2807,1
2000941,2808,1
2000941,2809,1
2000941,2810,1
2000941,2811,1
2000941,2812,1
2000941,2813,1
2000941,2814,1
2000941,2815,1
2000941,2816,1
2000941,2817,1
2000941,2818,1
2000941,2819,1
2000941,2820,1
2000941,2821,1
2000941,2822,1
2000941,2823,1
2000941,2824,1
2000941,2825,1
2000941,2826,1
2000941,2827,1
2000941,2828,1
2000941,2829,1
2000941,2830,1
2000941,2831,1
2000941,2832,1
2000941,2833,1
2000941,2834,1
2000941,2835,1
2000941,2836,1
2000941,2837,1
2000941,2838,1
2000941,2839,1
2000941,2840,1
2000941,2841,1
2000941,2842,1
2000941,2843,1
2000941,2844,1
2000941,2845,1
2000941,2846,1
2000941,2847,1
2000941,2848,1
2000941,2849,1
2000941,2850,1
2000941,2851,1
2000941,2852,1
2000941,2853,1
2000941,2854,1
2000941,2855,1
2000941,2856,1
2000941,2857,1
2000941,2858,1
2000941,2859,1
2000941,2860,1
2000941,2861,1
2000941,2862,1
2000941,2863,1
2000941,2864,1
2000941,2865,1
2000941,2866,1
2000941,2867,1
2000941,2868,1
2000941,2869,1
2000941,2870,1
2000941,2871,1
2000941,2872,1
2000941,2873,1
2000941,2874,1
2000941,2875,1
2000941,2876,1
2000941,2877,1
2000941,2878,1
2000941,2879,1
2000941,2880,1
2000941,2881,1
2000941,2882,1
2000941,2883,1
2000941,2884,1
2000941,2885,1
2000941,2886,1
2000941,2887,1
2000941,2888,1
2000941,2889,1
2000941,2890,1
2000941,2891,1
2000941,2892,1
2000941,2893,1
2000941,2894,1
2000941,2895,1
2000941,2896,1
2000941,2897,1
2000941,2898,1
2000941,2899,1
2000941,2900,1
2000941,2901,1
2000941,2902,1
2000941,2903,1
2000941,2904,1
2000941,2905,1
2000941,2906,1
2000941,2907,1
2000941,2908,1
2000941,2909,1
2000941,2910,1
2000941,2911,1
2000941,2912,1
2000941,2913,1
2000941,2914,1
2000941,2915,1
2000941,2916,1
2000941,2917,1
2000941,2918,1
2000941,2919,1
2000941,2920,1
2000941,2921,1
2000941,2922,1
2000941,2923,1
2000941,2924,1
2000941,2925,1
2000941,2926,1
2000941,2927,1
2000941,2928,1
2000941,2929,1
2000941,2930,1
2000941,2931,1
2000941,2932,1
2000941,2933,1
2000941,2934,1
2000941,2935,1
2000941,2936,1
2000941,2937,1
2000941,2938,1
2000941,2939,1
2000941,2940,1
2000941,2941,1
2000941,2942,1
2000941,2943,1
2000941,2944,1
2000941,2945,1
2000941,2946,1
2000941,2947,1
2000941,2948,1
2000941,2949,1
2000941,2950,1
2000941,2951,1
2000941,2952,1
2000941,2953,1
2000941,2954,1
2000941,2955,1
2000941,2956,1
2000941,2957,1
2000941,2958,1
2000941,2959,1
2000941,2960,1
2000941,2961,1
2000941,2962,1
2000941,2963,1
2000941,2964,1
2000941,2965,1
2000941,2966,1
2000941,2967,1
2000941,2968,1
2000941,2969,1
2000941,2970,1
2000941,2971,1
2000941,2972,1
2000941,2973,1
2000941,2974,1
2000941,2975,1
2000941,2976,1
2000941,2977,1
2000941,2978,1
2000941,2979,1
2000941,2980,1
2000941,2981,1
2000941,2982,1
2000941,2983,1
2000941,2984,1
2000941,2985,1
2000941,2986,1
2000941,2987,1
2000941,2988,1
2000941,2989,1
2000941,2990,1
2000941,2991,1
2000941,2992,1
2000941,2993,1
2000941,2994,1
2000941,2995,1
2000941,2996,1
2000941,2997,1
2000941,2998,1
2000941,2999,1
2000941,3000,1
2000941,3001,1
2000941,3002,1
2000941,3003,1
2000941,3004,1
2000941,3005,1
2000941,3006,1
2000941,3007,1
2000941,3008,1
2000941,3009,1
2000941,3010,1
2000941,3011,1
2000941,3012,1
2000941,3013,1
2000941,3014,1
2000941,3015,1
2000941,3016,1
2000941,3017,1
2000941,3018,1
2000941,3019,1
2000941,3020,1
2000941,3021,1
2000941,3022,1
2000941,3023,1
2000941,3024,1
2000941,3025,1
2000941,3026,1
2000941,3027,1
2000941,3028,1
2000941,3029,1
2000941,3030,1
2000941,3031,1
2000941,3032,1
2000941,3033,1
2000941,3034,1
2000941,3035,1
2000941,3036,1
2000941,3037,1
2000941,3038,1
2000941,3039,1
2000941,3040,1
2000941,3041,1
2000941,3042,1
2000941,3043,1
2000941,3044,1
2000941,3045,1
2000941,3046,1
2000941,3047,1
2000941,3048,1
2000941,3049,1
2000941,3050,1
2000941,3051,1
2000941,3052,1
2000941,3053,1
2000941,3054,1
2000941,3055,1
2000941,3056,1
2000941,3057,1
2000941,3058,1
2000941,3059,1
2000941,3060,1
2000941,3061,1
2000941,3062,1
2000941,3063,1
2000941,3064,1
2000941,3065,1
2000941,3066,1
2000941,3067,1
2000941,3068,1
2000941,3069,1
2000941,3070,1
2000941,3071,1
2000941,3072,1
2000941,3073,1
2000941,3074,1
2000941,3075,1
2000941,3076,1
2000941,3077,1
2000941,3078,1
2000941,3079,1
2000941,3080,1
2000941,3081,1
2000941,3082,1
2000941,3083,1
2000941,3084,1
2000941,3085,1
2000941,3086,1
2000941,3087,1
2000941,3088,1
2000941,3089,1
2000941,3090,1
2000941,3091,1
2000941,3092,1
2000941,3093,1
2000941,3094,1
2000941,3095,1
2000941,3096,1
2000941,3097,1
2000941,3098,1
2000941,3099,1
2000941,3100,1
2000941,3101,1
2000941,3102,1
2000941,3103,1
2000941,3104,1
2000941,3105,1
2000941,3106,1
2000941,3107,1
2000941,3108,1
2000941,3109,1
2000941,3110,1
2000941,3111,1
2000941,3112,1
2000941,3113,1
2000941,3114,1
2000941,3115,1
2000941,3116,1
2000941,3117,1
2000941,3118,1
2000941,3119,1
2000941,3120,1
2000941,3121,1
2000941,3122,1
2000941,3123,1
2000941,3124,1
2000941,3125,1
2000941,3126,1
2000941,3127,1
2000941,3128,1
2000941,3129,1
2000941,3130,1
2000941,3131,1
2000941,3132,1
2000941,3133,1
2000941,3134,1
2000941,3135,1
2000941,3136,1
2000941,3137,1
2000941,3138,1
2000941,3139,1
2000941,3140,1
2000941,3141,1
2000941,3142,1
2000941,3143,1
2000941,3144,1
2000941,3145,1
2000941,3146,1
2000941,3147,1
2000941,3148,1
2000941,3149,1
2000941,3150,1
2000941,3151,1
2000941,3152,1
2000941,3153,1
2000941,3154,1
2000941,3155,1
2000941,3156,1
2000941,3157,1
2000941,3158,1
2000941,3159,1
2000941,3160,1
2000941,3161,1
2000941,3162,1
2000941,3163,1
2000941,3164,1
2000941,3165,1
2000941,3166,1
2000941,3167,1
2000941,3168,1
2000941,3169,1
2000941,3170,1
2000941,3171,1
2000941,3172,1
2000941,3173,1
2000941,3174,1
2000941,3175,1
2000941,3176,1
2000941,3177,1
2000941,3178,1
2000941,3179,1
2000941,3180,1
2000941,3181,1
2000941,3182,1
2000941,3183,1
2000941,3184,1
2000941,3185,1
2000941,3186,1
2000941,3187,1
2000941,3188,1
2000941,3189,1
2000941,3190,1
2000941,3191,1
2000941,3192,1
2000941,3193,1
2000941,3194,1
2000941,3195,1
2000941,3196,1
2000941,3197,1
2000941,3198,1
2000941,3199,1
2000941,3200,1
2000941,3201,1
2000941,3202,1
2000941,3203,1
2000941,3204,1
2000941,3205,1
2000941,3206,1
2000941,3207,1
2000941,3208,1
2000941,3209,1
2000941,3210,1
2000941,3211,1
2000941,3212,1
2000941,3213,1
2000941,3214,1
2000941,3215,1
2000941,3216,1
2000941,3217,1
2000941,3218,1
2000941,3219,1
2000941,3220,1
2000941,3221,1
2000941,3222,1
2000941,3223,1
2000941,3224,1
2000941,3225,1
2000941,3226,1
2000941,3227,1
2000941,3228,1
2000941,3229,1
2000941,3230,1
2000941,3231,1
2000941,3232,1
2000941,3233,1
2000941,3234,1
2000941,3235,1
2000941,3236,1
2000941,3237,1
2000941,3238,1
2000941,3239,1
2000941,3240,1
2000941,3241,1
2000941,3242,1
2000941,3243,1
2000941,3244,1
2000941,3245,1
2000941,3246,1
2000941,3247,1
2000941,3248,1
2000941,3249,1
2000941,3250,1
2000941,3251,1
2000941,3252,1
2000941,3253,1
2000941,3254,1
2000941,3255,1
2000941,3256,1
2000941,3257,1
2000941,3258,1
2000941,3259,1
2000941,3260,1
2000941,3261,1
2000941,3262,1
2000941,3263,1
2000941,3264,1
2000941,3265,1
2000941,3266,1
2000941,3267,1
2000941,3268,1
2000941,3269,1
2000941,3270,1
2000941,3271,1
2000941,3272,1
2000941,3273,1
2000941,3274,1
2000941,3275,1
2000941,3276,1
2000941,3277,1
2000941,3278,1
2000941,3279,1
2000941,3280,1
2000941,3281,1
2000941,3282,1
2000941,3283,1
2000941,3284,1
2000941,3285,1
2000941,3286,1
2000941,3287,1
2000941,3288,1
2000941,3289,1
2000941,3290,1
2000941,3291,1
2000941,3292,1
2000941,3293,1
2000941,3294,1
2000941,3295,1
2000941,3296,1
2000941,3297,1
2000941,3298,1
2000941,3299,1
2000941,3300,1
2000941,3301,1
2000941,3302,1
2000941,3303,1
2000941,3304,1
2000941,3305,1
2000941,3306,1
2000941,3307,1
2000941,3308,1
2000941,3309,1
2000941,3310,1
2000941,3311,1
2000941,3312,1
2000941,3313,1
2000941,3314,1
2000941,3315,1
2000941,3316,1
2000941,3317,1
2000941,3318,1
2000941,3319,1
2000941,3320,1
2000941,3321,1
2000941,3322,1
2000941,3323,1
2000941,3324,1
2000941,3325,1
2000941,3326,1
2000941,3327,1
2000941,3328,1
2000941,3329,1
2000941,3330,1
2000941,3331,1
2000941,3332,1
2000941,3333,1
2000941,3334,1
2000941,3335,1
2000941,3336,1
2000941,3337,1
2000941,3338,1
2000941,3339,1
2000941,3340,1
2000941,3341,1
2000941,3342,1
2000941,3343,1
2000941,3344,1
2000941,3345,1
2000941,3346,1
2000941,3347,1
2000941,3348,1
2000941,3349,1
2000941,3350,1
2000941,3351,1
2000941,3352,1
2000941,3353,1
2000941,3354,1
2000941,3355,1
2000941,3356,1
2000941,3357,1
2000941,3358,1
2000941,3359,1
2000941,3360,1
2000941,3361,1
2000941,3362,1
2000941,3363,1
2000941,3364,1
2000941,3365,1
2000941,3366,1
2000941,3367,1
2000941,3368,1
2000941,3369,1
2000941,3370,1
2000941,3371,1
2000941,3372,1
2000941,3373,1
2000941,3374,1
2000941,3375,1
2000941,3376,1
2000941,3377,1
2000941,3378,1
2000941,3379,1
2000941,3380,1
2000941,3381,1
2000941,3382,1
2000941,3383,1
2000941,3384,1
2000941,3385,1
2000941,3386,1
2000941,3387,1
2000941,3388,1
2000941,3389,1
2000941,3390,1
2000941,3391,1
2000941,3392,1
2000941,3393,1
2000941,3394,1
2000941,3395,1
2000941,3396,1
2000941,3397,1
2000941,3398,1
2000941,3399,1
2000941,3400,1
2000941,3401,1
2000941,3402,1
2000941,3403,1
2000941,3404,1
2000941,3405,1
2000941,3406,1
2000941,3407,1
2000941,3408,1
2000941,3409,1
2000941,3410,1
2000941,3411,1
2000941,3412,1
2000941,3413,1
2000941,3414,1
2000941,3415,1
2000941,3416,1
2000941,3417,1
2000941,3418,1
2000941,3419,1
2000941,3420,1
2000941,3421,1
2000941,3422,1
2000941,3423,1
2000941,3424,1
2000941,3425,1
2000941,3426,1
2000941,3427,1
2000941,3428,1
2000941,3429,1
2000941,3430,1
2000941,3431,1
2000941,3432,1
2000941,3433,1
2000941,3434,1
2000941,3435,1
2000941,3436,1
2000941,3437,1
2000941,3438,1
2000941,3439,1
2000941,3440,1
2000941,3441,1
2000941,3442,1
2000941,3443,1
2000941,3444,1
2000941,3445,1
2000941,3446,1
2000941,3447,1
2000941,3448,1
2000941,3449,1
2000941,3450,1
2000941,3451,1
2000941,3452,1
2000941,3453,1
2000941,3454,1
2000941,3455,1
2000941,3456,1
2000941,3457,1
2000941,3458,1
2000941,3459,1
2000941,3460,1
2000941,3461,1
2000941,3462,1
2000941,3463,1
2000941,3464,1
2000941,3465,1
2000941,3466,1
2000941,3467,1
2000941,3468,1
2000941,3469,1
2000941,3470,1
2000941,3471,1
2000941,3472,1
2000941,3473,1
2000941,3474,1
2000941,3475,1
2000941,3476,1
2000941,3477,1
2000941,3478,1
2000941,3479,1
2000941,3480,1
2000941,3481,1
2000941,3482,1
2000941,3483,1
2000941,3484,1
2000941,3485,1
2000941,3486,1
2000941,3487,1
2000941,3488,1
2000941,3489,1
2000941,3490,1
2000941,3491,1
2000941,3492,1
2000941,3493,1
2000941,3494,1
2000941,3495,1
2000941,3496,1
2000941,3497,1
2000941,3498,1
2000941,3499,1
2000941,3500,1
2000941,3501,1
2000941,3502,1
2000941,3503,1
2000941,3504,1
2000941,3505,1
2000941,3506,1
2000941,3507,1
2000941,3508,1
2000941,3509,1
2000941,3510,1
2000941,3511,1
2000941,3512,1
2000941,3513,1
2000941,3514,1
2000941,3515,1
2000941,3516,1
2000941,3517,1
2000941,3518,1
2000941,3519,1
2000941,3520,1
2000941,3521,1
2000941,3522,1
2000941,3523,1
2000941,3524,1
2000941,3525,1
2000941,3526,1
2000941,3527,1
2000941,3528,1
2000941,3529,1
2000941,3530,1
2000941,3531,1
2000941,3532,1
2000941,3533,1
2000941,3534,1
2000941,3535,1
2000941,3536,1
2000941,3537,1
2000941,3538,1
2000941,3539,1
2000941,3540,1
2000941,3541,1
2000941,3542,1
2000941,3543,1
2000941,3544,1
2000941,3545,1
2000941,3546,1
2000941,3547,1
2000941,3548,1
2000941,3549,1
2000941,3550,1
2000941,3551,1
2000941,3552,1
2000941,3553,1
2000941,3554,1
2000941,3555,1
2000941,3556,1
2000941,3557,1
2000941,3558,1
2000941,3559,1
2000941,3560,1
2000941,3561,1
2000941,3562,1
2000941,3563,1
2000941,3564,1
2000941,3565,1
2000941,3566,1
2000941,3567,1
2000941,3568,1
2000941,3569,1
2000941,3570,1
2000941,3571,1
2000941,3572,1
2000941,3573,1
2000941,3574,1
2000941,3575,1
2000941,3576,1
2000941,3577,1
2000941,3578,1
2000941,3579,1
2000941,3580,1
2000941,3581,1
2000941,3582,1
2000941,3583,1
2000941,3584,1
2000941,3585,1
2000941,3586,1
2000941,3587,1
2000941,3588,1
2000941,3589,1
2000941,3590,1
2000941,3591,1
2000941,3592,1
2000941,3593,1
2000941,3594,1
2000941,3595,1
2000941,3596,1
2000941,3597,1
2000941,3598,1
2000941,3599,1
2000941,3600,1
2000941,3601,1
2000941,3602,1
2000941,3603,1
2000941,3604,1
2000941,3605,1
2000941,3606,1
2000941,3607,1
2000941,3608,1
2000941,3609,1
2000941,3610,1
2000941,3611,1
2000941,3612,1
2000941,3613,1
2000941,3614,1
2000941,3615,1
2000941,3616,1
2000941,3617,1
2000941,3618,1
2000941,3619,1
2000941,3620,1
2000941,3621,1
2000941,3622,1
2000941,3623,1
2000941,3624,1
2000941,3625,1
2000941,3626,1
2000941,3627,1
2000941,3628,1
2000941,3629,1
2000941,3630,1
2000941,3631,1
2000941,3632,1
2000941,3633,1
2000941,3634,1
2000941,3635,1
2000941,3636,1
2000941,3637,1
2000941,3638,1
2000941,3639,1
2000941,3640,1
2000941,3641,1
2000941,3642,1
2000941,3643,1
2000941,3644,1
2000941,3645,1
2000941,3646,1
2000941,3647,1
2000941,3648,1
2000941,3649,1
2000941,3650,1
2000941,3651,1
2000941,3652,1
2000941,3653,1
2000941,3654,1
2000941,3655,1
2000941,3656,1
2000941,3657,1
2000941,3658,1
2000941,3659,1
2000941,3660,1
2000941,3661,1
2000941,3662,1
2000941,3663,1
2000941,3664,1
2000941,3665,1
2000941,3666,1
2000941,3667,1
2000941,3668,1
2000941,3669,1
2000941,3670,1
2000941,3671,1
2000941,3672,1
2000941,3673,1
2000941,3674,1
2000941,3675,1
2000941,3676,1
2000941,3677,1
2000941,3678,1
2000941,3679,1
2000941,3680,1
2000941,3681,1
2000941,3682,1
2000941,3683,1
2000941,3684,1
2000941,3685,1
2000941,3686,1
2000941,3687,1
2000941,3688,1
2000941,3689,1
2000941,3690,1
2000941,3691,1
2000941,3692,1
2000941,3693,1
2000941,3694,1
2000941,3695,1
2000941,3696,1
2000941,3697,1
2000941,3698,1
2000941,3699,1
2000941,3700,1
2000941,3701,1
2000941,3702,1
2000941,3703,1
2000941,3704,1
2000941,3705,1
2000941,3706,1
2000941,3707,1
2000941,3708,1
2000941,3709,1
2000941,3710,1
2000941,3711,1
2000941,3712,1
2000941,3713,1
2000941,3714,1
2000941,3715,1
2000941,3716,1
2000941,3717,1
2000941,3718,1
2000941,3719,1
2000941,3720,1
2000941,3721,1
2000941,3722,1
2000941,3723,1
2000941,3724,1
2000941,3725,1
2000941,3726,1
2000941,3727,1
2000941,3728,1
2000941,3729,1
2000941,3730,1
2000941,3731,1
2000941,3732,1
2000941,3733,1
2000941,3734,1
2000941,3735,1
2000941,3736,1
2000941,3737,1
2000941,3738,1
2000941,3739,1
2000941,3740,1
2000941,3741,1
2000941,3742,1
2000941,3743,1
2000941,3744,1
2000941,3745,1
2000941,3746,1
2000941,3747,1
2000941,3748,1
2000941,3749,1
2000941,3750,1
2000941,3751,1
2000941,3752,1
2000941,3753,1
2000941,3754,1
2000941,3755,1
2000941,3756,1
2000941,3757,1
2000941,3758,1
2000941,3759,1
2000941,3760,1
2000941,3761,1
2000941,3762,1
2000941,3763,1
2000941,3764,1
2000941,3765,1
2000941,3766,1
2000941,3767,1
2000941,3768,1
2000941,3769,1
2000941,3770,1
2000941,3771,1
2000941,3772,1
2000941,3773,1
2000941,3774,1
2000941,3775,1
2000941,3776,1
2000941,3777,1
2000941,3778,1
2000941,3779,1
2000941,3780,1
2000941,3781,1
2000941,3782,1
2000941,3783,1
2000941,3784,1
2000941,3785,1
2000941,3786,1
2000941,3787,1
2000941,3788,1
2000941,3789,1
2000941,3790,1
2000941,3791,1
2000941,3792,1
2000941,3793,1
2000941,3794,1
2000941,3795,1
2000941,3796,1
2000941,3797,1
2000941,3798,1
2000941,3799,1
2000941,3800,1
2000941,3801,1
2000941,3802,1
2000941,3803,1
2000941,3804,1
2000941,3805,1
2000941,3806,1
2000941,3807,1
2000941,3808,1
2000941,3809,1
2000941,3810,1
2000941,3811,1
2000941,3812,1
2000941,3813,1
2000941,3814,1
2000941,3815,1
2000941,3816,1
2000941,3817,1
2000941,3818,1
2000941,3819,1
2000941,3820,1
2000941,3821,1
2000941,3822,1
2000941,3823,1
2000941,3824,1
2000941,3825,1
2000941,3826,1
2000941,3827,1
2000941,3828,1
2000941,3829,1
2000941,3830,1
2000941,3831,1
2000941,3832,1
2000941,3833,1
2000941,3834,1
2000941,3835,1
2000941,3836,1
2000941,3837,1
2000941,3838,1
2000941,3839,1
2000941,3840,1
2000941,3841,1
2000941,3842,1
2000941,3843,1
2000941,3844,1
2000941,3845,1
2000941,3846,1
2000941,3847,1
2000941,3848,1
2000941,3849,1
2000941,3850,1
2000941,3851,1
2000941,3852,1
2000941,3853,1
2000941,3854,1
2000941,3855,1
2000941,3856,1
2000941,3857,1
2000941,3858,1
2000941,3859,1
2000941,3860,1
2000941,3861,1
2000941,3862,1
2000941,3863,1
2000941,3864,1
2000941,3865,1
2000941,3866,1
2000941,3867,1
2000941,3868,1
2000941,3869,1
2000941,3870,1
2000941,3871,1
2000941,3872,1
2000941,3873,1
2000941,3874,1
2000941,3875,1
2000941,3876,1
2000941,3877,1
2000941,3878,1
2000941,3879,1
2000941,3880,1
2000941,3881,1
2000941,3882,1
2000941,3883,1
2000941,3884,1
2000941,3885,1
2000941,3886,1
2000941,3887,1
2000941,3888,1
2000941,3889,1
2000941,3890,1
2000941,3891,1
2000941,3892,1
2000941,3893,1
2000941,3894,1
2000941,3895,1
2000941,3896,1
2000941,3897,1
2000941,3898,1
2000941,3899,1
2000941,3900,1
2000941,3901,1
2000941,3902,1
2000941,3903,1
2000941,3904,1
2000941,3905,1
2000941,3906,1
2000941,3907,1
2000941,3908,1
2000941,3909,1
2000941,3910,1
2000941,3911,1
2000941,3912,1
2000941,3913,1
2000941,3914,1
2000941,3915,1
2000941,3916,1
2000941,3917,1
2000941,3918,1
2000941,3919,1
2000941,3920,1
2000941,3921,1
2000941,3922,1
2000941,3923,1
2000941,3924,1
2000941,3925,1
2000941,3926,1
2000941,3927,1
2000941,3928,1
2000941,3929,1
2000941,3930,1
2000941,3931,1
2000941,3932,1
2000941,3933,1
2000941,3934,1
2000941,3935,1
2000941,3936,1
2000941,3937,1
2000941,3938,1
2000941,3939,1
2000941,3940,1
2000941,3941,1
2000941,3942,1
2000941,3943,1
2000941,3944,1
2000941,3945,1
2000941,3946,1
2000941,3947,1
2000941,3948,1
2000941,3949,1
2000941,3950,1
2000941,3951,1
2000941,3952,1
2000941,3953,1
2000941,3954,1
2000941,3955,1
2000941,3956,1
2000941,3957,1
2000941,3958,1
2000941,3959,1
2000941,3960,1
2000941,3961,1
2000941,3962,1
2000941,3963,1
2000941,3964,1
2000941,3965,1
2000941,3966,1
2000941,3967,1
2000941,3968,1
2000941,3969,1
2000941,3970,1
2000941,3971,1
2000941,3972,1
2000941,3973,1
2000941,3974,1
2000941,3975,1
2000941,3976,1
2000941,3977,1
2000941,3978,1
2000941,3979,1
2000941,3980,1
2000941,3981,1
2000941,3982,1
2000941,3983,1
2000941,3984,1
2000941,3985,1
2000941,3986,1
2000941,3987,1
2000941,3988,1
2000941,3989,1
2000941,3990,1
2000941,3991,1
2000941,3992,1
2000941,3993,1
2000941,3994,1
2000941,3995,1
2000941,3996,1
2000941,3997,1
2000941,3998,1
2000941,3999,1
2000941,4000,1
2000941,4001,1
2000941,4002,1
2000941,4003,1
2000941,4004,1
2000941,4005,1
2000941,4006,1
2000941,4007,1
2000941,4008,1
2000941,4009,1
2000941,4010,1
2000941,4011,1
2000941,4012,1
2000941,4013,1
2000941,4014,1
2000941,4015,1
2000941,4016,1
2000941,4017,1
2000941,4018,1
2000941,4019,1
2000941,4020,1
2000941,4021,1
2000941,4022,1
2000941,4023,1
2000941,4024,1
2000941,4025,1
2000941,4026,1
2000941,4027,1
2000941,4028,1
2000941,4029,1
2000941,4030,1
2000941,4031,1
2000941,4032,1
2000941,4033,1
2000941,4034,1
2000941,4035,1
2000941,4036,1
2000941,4037,1
2000941,4038,1
2000941,4039,1
2000941,4040,1
2000941,4041,1
2000941,4042,1
2000941,4043,1
2000941,4044,1
2000941,4045,1
2000941,4046,1
2000941,4047,1
2000941,4048,1
2000941,4049,1
2000941,4050,1
2000941,4051,1
2000941,4052,1
2000941,4053,1
2000941,4054,1
2000941,4055,1
2000941,4056,1
2000941,4057,1
2000941,4058,1
2000941,4059,1
2000941,4060,1
2000941,4061,1
2000941,4062,1
2000941,4063,1
2000941,4064,1
2000941,4065,1
2000941,4066,1
2000941,4067,1
2000941,4068,1
2000941,4069,1
2000941,4070,1
2000941,4071,1
2000941,4072,1
2000941,4073,1
2000941,4074,1
2000941,4075,1
2000941,4076,1
2000941,4077,1
2000941,4078,1
2000941,4079,1
2000941,4080,1
2000941,4081,1
2000941,4082,1
2000941,4083,1
2000941,4084,1
2000941,4085,1
2000941,4086,1
2000941,4087,1
2000941,4088,1
2000941,4089,1
2000941,4090,1
2000941,4091,1
2000941,4092,1
2000941,4093,1
2000941,4094,1
2000941,4095,1
2000941,4096,1
2000941,4097,1
2000941,4098,1
2000941,4099,1
2000941,4100,1
2000941,4101,1
2000941,4102,1
2000941,4103,1
2000941,4104,1
2000941,4105,1
2000941,4106,1
2000941,4107,1
2000941,4108,1
2000941,4109,1
2000941,4110,1
2000941,4111,1
2000941,4112,1
2000941,4113,1
2000941,4114,1
2000941,4115,1
